Year,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,TotalPreHarvestPop,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,AdultMaleHarvest,YearlingMaleHarvest,FawnMaleHarvest,AdultFemaleHarvest,YearlingFemaleHarvest,FawnFemaleHarvest,AdultMaleTested,YearlingMaleTested,FawnMaleTested,AdultFemaleTested,YearlingFemaleTested,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,CWDArea,MaxDistSpark,cum-trans
8,6741,6117,9610,16484,7287,9789,56028,50,12,11,40,6,15,134,2475,2889,727,2000,1605,859,1015,891,85,789,474,98,31,12,1,0.004,61,49.5,247
9,6670,6153,9754,16464,7238,9856,56135,55,14,18,65,14,14,180,2435,2892,771,1914,1561,831,985,848,64,782,470,91,44,13,1,0.004,85,49.5,410
10,6698,6208,9812,16601,7404,9911,56634,66,19,32,102,29,29,277,2519,2870,797,1894,1589,903,1017,882,82,762,501,92,55,19,1,0.006,124,49.5,668
1,6668,6262,9836,16362,7156,9753,56037,0,1,0,0,0,0,1,2378,2954,796,1966,1573,878,970,859,76,791,455,89,0,0,0,0,1,0,0
2,6820,6360,9631,16165,7238,9802,56016,1,0,0,1,0,1,3,2580,2964,769,1996,1604,931,1024,901,71,782,490,99,1,0,0,0,1,1,2
3,6774,6163,9698,16128,7205,9723,55691,0,0,0,0,2,0,2,2490,2940,783,1873,1604,812,969,885,67,733,500,64,0,0,0,0,2,18.1,3
4,6737,6092,9719,16236,7301,9692,55777,0,0,0,1,0,0,1,2458,2955,771,1805,1587,837,1029,893,72,690,472,84,0,0,0,0,1,18.1,5
5,6632,6174,9685,16476,7204,9972,56143,0,0,0,0,0,0,0,2494,2896,745,1984,1591,956,1027,882,76,798,472,99,0,0,0,0,0,18.1,5
6,6594,6184,9847,16371,7347,9705,56048,0,0,0,0,0,0,0,2401,2897,773,2030,1660,854,988,870,71,772,491,79,0,0,0,0,0,18.1,5
7,6639,6262,9747,16293,7185,9712,55838,0,0,0,0,0,0,0,2480,2922,820,1906,1575,879,995,881,94,772,466,86,0,0,0,0,0,18.1,5
8,6704,6158,9816,16268,7189,9795,55930,0,0,0,0,0,0,0,2478,2835,861,1917,1591,900,1020,893,85,736,468,87,0,0,0,0,0,18.1,5
9,6724,6206,9484,16279,7270,9885,55848,0,0,0,0,0,0,0,2550,2899,796,1934,1559,860,1065,855,84,750,445,84,0,0,0,0,0,18.1,5
10,6664,6049,9769,16368,7278,9709,55837,0,0,0,0,0,0,0,2442,2832,783,1964,1594,844,975,850,69,776,485,75,0,0,0,0,0,18.1,5
1,6668,6260,9784,16305,7190,9736,55943,0,0,0,1,0,0,1,2507,3003,786,1893,1570,917,991,864,89,747,457,130,0,0,0,0,1,0,1
2,6633,6309,9710,16384,7148,9975,56159,0,0,0,1,0,0,1,2453,3027,827,1944,1556,850,929,860,68,769,446,76,0,0,0,0,1,2,1
