Year,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,TotalPreHarvestPop,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,AdultMaleHarvest,YearlingMaleHarvest,FawnMaleHarvest,AdultFemaleHarvest,YearlingFemaleHarvest,FawnFemaleHarvest,AdultMaleTested,YearlingMaleTested,FawnMaleTested,AdultFemaleTested,YearlingFemaleTested,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,CWDArea,MaxDistSpark
4,5724,5982,9484,15889,7095,9519,53693,1,2,0,8,6,6,23,2137,3268,776,1821,1493,886,905,1005,64,683,414,97,4,1,1,0,12,6.1
5,5623,6070,9547,15982,6992,9700,53914,5,6,7,16,8,3,45,2107,3359,769,1855,1561,874,883,1015,83,750,477,81,11,4,1,0.001,19,25.3
6,5533,6160,9575,15961,7198,9585,54012,12,10,6,21,12,14,75,1974,3389,779,1832,1558,840,831,1028,71,707,490,94,14,5,1,0.002,31,25.3
7,5647,6080,9574,16120,7090,9695,54206,19,11,20,47,12,18,127,2085,3285,763,1928,1552,889,832,983,68,776,462,96,24,7,1,0.002,52,31.6
8,5644,6085,9631,16127,7194,9538,54219,22,25,19,82,26,21,195,2064,3393,745,1899,1576,824,798,976,82,762,464,98,42,14,1,0.004,81,38.5
9,5565,6261,9674,16189,7162,9633,54484,56,26,58,133,32,46,351,2060,3398,780,1965,1627,906,839,1024,91,790,483,72,84,24,1,0.007,113,38.5
10,5667,6094,9742,16103,7099,9577,54282,73,47,52,167,50,66,455,2115,3366,766,1913,1552,897,876,978,99,762,488,101,81,28,1,0.008,181,48.8
1,6654,6206,9710,16339,7158,9784,55851,0,1,1,1,1,0,4,2495,3416,790,1910,1589,939,970,1011,71,739,496,109,0,0,0,0,2,0
2,6183,6234,9677,16153,7147,9872,55266,0,0,0,1,0,4,5,2341,3445,749,1930,1552,829,936,1065,79,751,455,72,0,0,0,0,1,1.4
3,5914,6174,9606,16024,7330,9759,54807,0,2,0,0,1,0,3,2148,3389,796,1847,1660,874,838,994,73,752,500,72,2,0,0,0,1,1.4
4,5805,6057,9618,16248,7274,9760,54762,0,0,0,0,0,0,0,2152,3371,749,1978,1636,871,892,1002,82,770,520,84,0,0,0,0,0,10.4
5,5660,6155,9745,16155,7286,9635,54636,0,0,0,0,0,0,0,2150,3440,812,1984,1617,893,846,1020,87,785,487,82,0,0,0,0,0,10.4
6,5543,6202,9637,16242,7099,9763,54486,0,0,0,0,0,0,0,2064,3453,768,1948,1526,865,771,1028,82,762,486,82,0,0,0,0,0,10.4
7,5584,6102,9693,16211,7337,9843,54770,0,0,0,0,0,0,0,2045,3370,767,1907,1638,895,819,971,67,779,510,101,0,0,0,0,0,10.4
8,5629,6185,9646,16328,7295,9867,54950,0,0,0,0,0,0,0,2082,3388,742,1931,1626,887,849,1043,57,782,477,89,0,0,0,0,0,10.4
9,5687,6188,9790,16399,7281,9800,55145,0,0,0,0,0,0,0,2103,3391,776,1983,1584,870,850,1035,70,769,492,87,0,0,0,0,0,10.4
10,5705,6228,9813,16411,7325,9787,55269,0,0,0,0,0,0,0,2098,3404,801,1940,1570,887,858,1019,95,739,446,90,0,0,0,0,0,10.4
1,6651,6275,9519,16238,7179,9958,55820,0,1,0,0,0,0,1,2384,3518,740,1934,1591,900,949,1007,80,795,450,91,0,0,0,0,1,0
2,6233,6167,9722,16032,7411,9601,55166,0,0,0,0,0,0,0,2282,3290,756,1942,1620,866,964,994,75,790,483,74,0,0,0,0,0,1
3,6093,6311,9603,16048,7143,9734,54932,0,0,0,0,0,0,0,2278,3430,752,1847,1536,844,910,1025,82,749,435,79,0,0,0,0,0,1
4,5987,6124,9668,16097,7288,9774,54938,0,0,0,0,0,0,0,2225,3427,754,1964,1601,909,863,1031,84,757,500,109,0,0,0,0,0,1
5,5765,6162,9666,16128,7268,9503,54492,0,0,0,0,0,0,0,2113,3399,792,1879,1648,882,866,1048,84,744,484,88,0,0,0,0,0,1
6,5737,6120,9801,16155,7070,9611,54494,0,0,0,0,0,0,0,2163,3352,750,1868,1543,889,869,990,77,763,489,85,0,0,0,0,0,1
7,5613,6368,9646,16064,7073,9632,54396,0,0,0,0,0,0,0,2051,3525,804,1920,1632,860,801,1046,82,741,480,98,0,0,0,0,0,1
8,5771,6202,9402,15910,7154,9481,53920,0,0,0,0,0,0,0,2138,3434,802,1872,1580,868,816,1037,93,742,459,94,0,0,0,0,0,1
9,5748,6045,9568,16062,7048,9541,54012,0,0,0,0,0,0,0,2127,3283,745,1860,1564,883,880,991,69,760,484,74,0,0,0,0,0,1
10,5665,6101,9524,15926,7043,9641,53900,0,0,0,0,0,0,0,2136,3371,779,1804,1534,852,868,1009,82,741,464,93,0,0,0,0,0,1
1,6645,6293,9931,16222,7129,9729,55949,0,0,2,1,0,0,3,2507,3448,802,1866,1584,817,977,1010,74,711,486,91,0,0,0,0,1,0
2,6195,6320,9669,16055,7228,9633,55100,0,2,2,3,0,2,9,2247,3523,726,1914,1625,805,901,1073,75,793,490,69,1,0,0,0,4,6
3,5990,6228,9454,15903,7184,9603,54362,3,2,2,12,3,3,25,2250,3412,755,1878,1578,872,916,1010,77,701,458,84,5,0,0,0,8,23
4,5858,6086,9464,15999,7109,9515,54031,6,5,6,16,4,10,47,2146,3401,757,1908,1599,848,882,1008,77,757,480,78,10,5,1,0.002,19,25
5,5672,6005,9538,15816,7013,9524,53568,14,5,9,28,9,16,81,2119,3329,752,1849,1520,865,865,1024,72,773,456,92,13,4,1,0.001,32,28.9
6,5572,6085,9460,15784,7038,9405,53344,28,11,9,52,13,19,132,1976,3322,780,1799,1501,840,776,953,82,705,443,89,17,2,1,0.001,51,29.4
7,5693,6002,9651,16010,6984,9439,53779,48,24,32,76,26,30,236,2125,3377,770,1874,1553,870,855,1014,81,705,476,102,61,30,1,0.009,78,55.4
8,5520,6142,9607,15934,7054,9693,53950,60,27,35,120,26,39,307,2023,3416,738,1903,1561,845,814,1041,67,762,450,90,69,18,1,0.006,111,55.4
9,5541,6135,9495,15861,7191,9474,53697,81,35,68,135,45,47,411,2057,3328,806,1818,1565,880,819,941,75,741,487,77,74,34,1,0.011,154,55.4
10,5571,5970,9519,15985,7021,9717,53783,105,56,81,214,68,75,599,2126,3310,773,1876,1599,883,852,1031,78,740,496,88,128,38,1,0.012,209,55.4
1,6670,6364,9675,16267,7132,9829,55937,0,1,0,0,0,0,1,2433,3482,741,1925,1580,871,933,995,61,737,468,73,0,0,0,0,1,0
2,6340,6223,9673,16048,7291,9648,55223,0,0,0,0,0,0,0,2393,3403,775,1989,1566,896,971,1037,77,820,482,101,0,0,0,0,0,3.2
3,6043,6104,9562,15969,7087,9726,54491,0,0,0,0,0,0,0,2164,3304,727,1883,1589,864,867,978,57,754,476,90,0,0,0,0,0,3.2
4,5950,6126,9647,15979,7242,9645,54589,0,0,0,0,0,0,0,2162,3380,769,1851,1581,820,854,1023,78,712,435,85,0,0,0,0,0,3.2
5,5835,6103,9660,15984,7210,9651,54443,0,0,0,0,0,0,0,2153,3354,791,1884,1528,865,853,988,81,745,463,90,0,0,0,0,0,3.2
6,5738,6147,9544,16141,7177,9579,54326,0,0,0,0,0,0,0,2138,3419,738,1870,1615,856,882,1015,72,742,479,67,0,0,0,0,0,3.2
7,5675,6115,9752,16076,7108,9687,54413,0,0,0,0,0,0,0,2086,3336,767,1851,1545,866,831,1004,73,740,438,91,0,0,0,0,0,3.2
8,5689,6167,9709,16208,7170,9677,54620,0,0,0,0,0,0,0,2008,3459,733,1880,1588,884,828,1052,63,778,485,84,0,0,0,0,0,3.2
9,5703,6221,9737,16246,7132,9785,54824,0,0,0,0,0,0,0,2156,3400,800,1979,1654,879,884,985,81,814,526,89,0,0,0,0,0,3.2
10,5684,6187,9823,16024,7318,9508,54544,0,0,0,0,0,0,0,2040,3345,783,1922,1613,828,800,1013,78,750,443,79,0,0,0,0,0,3.2
1,6678,6239,9614,16157,7140,9622,55450,1,0,2,2,0,1,6,2516,3405,788,1960,1589,890,991,979,87,779,493,91,0,0,0,0,3,0
2,6242,6214,9541,16121,7104,9685,54907,2,3,2,3,0,0,10,2275,3400,764,1971,1543,839,936,998,82,762,498,84,4,1,1,0,5,3.2
3,6039,6160,9566,16029,7249,9744,54787,6,3,1,6,1,4,21,2202,3442,788,1923,1590,880,857,1025,88,756,442,95,2,0,1,0,10,12.2
4,5884,6036,9651,16008,7207,9480,54266,5,3,3,10,4,3,28,2112,3300,814,1928,1561,814,817,1020,87,759,453,99,7,4,1,0.001,11,56.1
5,5809,6120,9568,16084,7112,9707,54400,5,8,5,21,4,10,53,2161,3444,765,1880,1546,866,860,1071,83,724,452,75,13,7,1,0.002,20,56.1
6,5655,6098,9536,16093,7134,9589,54105,12,10,12,40,15,10,99,2128,3293,796,1879,1618,861,833,979,95,765,502,86,25,6,1,0.002,34,56.1
7,5659,6079,9438,16127,7133,9681,54117,31,15,15,65,17,19,162,2093,3356,741,1864,1619,846,839,1017,67,743,473,87,39,12,1,0.004,52,56.1
8,5603,6073,9670,16095,7195,9635,54271,50,26,25,81,22,47,251,2074,3322,756,1908,1574,852,810,992,73,784,471,85,47,15,1,0.005,79,56.1
9,5629,6185,9700,16072,7141,9585,54312,84,34,42,139,41,45,385,2059,3371,778,1821,1513,851,819,969,86,717,455,93,88,30,1,0.01,129,56.1
10,5671,6214,9707,16162,7149,9635,54538,96,63,73,220,49,86,587,2044,3420,788,1936,1536,876,837,1096,79,790,488,94,127,42,1,0.012,189,56.1
1,6677,6278,9674,16333,7115,9910,55987,0,0,0,0,0,0,0,2463,3406,799,1824,1526,842,957,1024,94,720,476,83,0,0,0,0,0,0
2,6332,6089,9482,16173,7376,9832,55284,0,0,0,0,0,0,0,2388,3316,734,1853,1579,924,962,993,79,742,472,101,0,0,0,0,0,1
3,5993,6076,9771,16290,7281,9773,55184,0,0,0,0,0,0,0,2176,3293,763,1910,1666,852,864,1021,69,776,508,93,0,0,0,0,0,1
4,5890,6284,9816,16328,7277,9719,55314,0,0,0,0,0,0,0,2193,3509,809,1965,1568,908,850,1041,59,785,501,91,0,0,0,0,0,1
5,5786,6258,9733,16263,7195,9747,54982,0,0,0,0,0,0,0,2111,3369,772,1916,1522,860,840,1001,84,732,452,77,0,0,0,0,0,1
6,5853,6258,9822,16401,7292,9677,55303,0,0,0,0,0,0,0,2163,3438,815,1944,1584,842,862,1063,87,797,491,85,0,0,0,0,0,1
7,5825,6259,9830,16518,7197,9915,55544,0,0,0,0,0,0,0,2184,3445,819,2016,1597,898,851,1024,80,791,487,108,0,0,0,0,0,1
8,5778,6232,9749,16412,7358,9709,55238,0,0,0,0,0,0,0,2173,3383,829,1833,1639,845,876,998,86,726,483,86,0,0,0,0,0,1
9,5767,6221,9923,16555,7275,9910,55651,0,0,0,0,0,0,0,2136,3428,778,1940,1694,873,842,1023,86,785,506,76,0,0,0,0,0,1
10,5721,6319,9799,16550,7398,9945,55732,0,0,0,0,0,0,0,2144,3504,797,1954,1627,845,854,1031,94,776,504,69,0,0,0,0,0,1
1,6691,6330,9733,16301,7150,9642,55847,0,0,2,1,0,0,3,2504,3519,795,1944,1545,873,1010,1046,81,780,502,89,0,0,0,0,2,0
2,6217,6202,9681,16202,7151,9780,55233,0,3,1,6,0,4,14,2298,3437,746,1929,1561,880,910,1035,79,788,502,83,5,3,1,0.001,5,6.7
3,5989,6154,9699,16024,7298,9633,54797,3,4,2,13,2,10,34,2243,3383,768,1876,1572,872,921,982,69,717,467,81,5,2,1,0.001,14,18.4
4,5784,6188,9573,16343,7145,9746,54779,12,5,8,18,6,10,59,2134,3423,736,1913,1567,903,855,1011,71,784,489,104,12,4,1,0.001,22,21.2
5,5705,6071,9659,16126,7237,9624,54422,20,21,12,44,15,15,127,2123,3308,790,1900,1641,863,912,1010,82,745,490,76,33,12,1,0.004,43,21.4
6,5676,6168,9717,16134,7175,9757,54627,50,13,28,72,22,35,220,2039,3434,774,1850,1599,906,858,1049,70,739,466,88,35,12,1,0.004,79,32.2
7,5717,6238,9610,16187,7197,9680,54629,57,27,34,121,40,55,334,2101,3382,746,2013,1582,928,810,1027,73,783,486,100,65,22,1,0.007,129,32.6
8,5747,6143,9582,16064,7087,9624,54247,60,46,62,200,71,66,505,2097,3358,760,1878,1548,859,834,1013,77,739,446,93,111,42,1,0.013,170,32.6
9,5710,6080,9446,16102,7167,9669,54174,114,94,116,274,93,135,826,2048,3279,751,1884,1590,847,819,1040,76,744,454,82,168,56,1,0.017,281,33.1
10,5677,6025,9628,16018,7165,9647,54160,244,142,142,393,130,179,1230,2114,3287,793,1858,1588,879,847,981,86,735,511,93,233,73,1,0.022,389,40.6
1,6668,6264,9770,16372,7203,9717,55994,0,1,0,0,0,0,1,2463,3459,779,1912,1577,870,971,1044,71,792,435,95,0,0,0,0,1,0
2,6264,6216,9719,16188,7208,9723,55318,4,0,0,1,0,1,6,2375,3373,784,1838,1622,874,965,983,74,702,512,94,2,1,1,0,3,3.2
3,5991,6161,9722,16075,7237,9587,54773,2,0,1,4,2,0,9,2169,3443,753,1883,1589,876,850,1038,76,760,481,91,0,0,1,0,4,3.2
4,5812,6221,9578,16154,7122,9703,54590,6,4,3,15,2,7,37,2125,3457,778,2009,1586,865,899,1056,80,795,506,78,7,2,1,0.001,9,3.2
5,5751,6187,9601,15888,7262,9597,54286,10,6,9,26,12,11,74,2116,3468,724,1826,1604,865,862,1047,76,701,515,91,11,2,1,0.001,23,13.5
6,5710,6241,9478,16054,7145,9667,54295,16,6,14,38,13,13,100,2113,3423,731,1823,1556,904,818,1006,74,702,465,80,22,9,1,0.003,30,14.6
7,5735,6085,9780,16245,7170,9531,54546,22,15,13,52,12,18,132,2095,3360,796,1913,1612,812,858,975,99,764,491,94,19,6,1,0.002,51,22.6
8,5587,6271,9734,16259,7044,9630,54525,35,19,23,80,23,36,216,2027,3430,730,1904,1581,864,822,1026,76,768,485,87,41,13,1,0.004,74,39.1
9,5710,6322,9590,16164,7120,9776,54682,53,22,33,104,33,45,290,2083,3451,748,1983,1563,909,816,1044,63,786,461,94,47,13,1,0.004,98,39.1
10,5755,6106,9668,16087,7230,9559,54405,69,33,53,141,45,54,395,2170,3276,759,1907,1576,882,843,983,72,751,479,85,88,27,1,0.008,118,39.1
1,6625,6288,9707,16319,7191,9799,55929,0,2,0,0,0,0,2,2459,3434,744,1996,1609,850,1033,1102,73,759,469,85,1,1,1,0,1,0
2,6305,6186,9687,16014,7299,9655,55146,4,0,0,1,0,0,5,2393,3321,726,1885,1637,871,965,968,80,757,492,102,0,0,1,0,4,4.5
3,6071,6186,9526,16008,7196,9683,54670,3,0,0,2,0,1,6,2292,3447,753,1866,1642,876,946,1001,76,762,495,68,0,0,1,0,3,4.5
4,5804,6106,9665,16096,7228,9539,54438,0,1,0,1,1,0,3,2173,3371,720,1925,1563,827,887,965,66,777,490,83,0,0,1,0,3,4.5
5,5660,6220,9694,16246,7073,9664,54557,1,0,2,1,0,2,6,2103,3401,799,1920,1568,876,839,1069,75,762,447,78,0,0,1,0,3,15.6
6,5730,6149,9627,16241,7178,9655,54580,0,0,0,0,1,0,1,2071,3415,769,1926,1580,876,844,1072,83,758,486,93,1,1,1,0,0,15.6
7,5723,6146,9653,16140,7153,9801,54616,0,0,0,0,0,0,0,2119,3371,786,1963,1568,908,827,997,84,778,466,98,0,0,1,0,0,15.6
8,5643,6141,9618,16125,7287,9724,54538,0,0,0,0,0,0,0,2101,3305,784,1856,1661,867,862,970,78,752,494,96,0,0,1,0,0,15.6
9,5698,6117,9834,16311,7243,9677,54880,0,0,0,0,0,0,0,2133,3314,790,1940,1577,897,804,1058,71,786,444,67,0,0,1,0,0,15.6
10,5718,6308,9828,16247,7219,9623,54943,0,0,0,0,0,0,0,2060,3484,753,1926,1607,885,809,1024,82,783,465,86,0,0,1,0,0,15.6
1,6675,6303,9705,16212,7168,9650,55713,1,1,0,0,0,0,2,2404,3509,742,1973,1625,884,947,1043,72,826,489,95,2,0,0,0,0,0
2,6323,6220,9556,15897,7132,9689,54817,0,0,0,0,0,0,0,2330,3518,790,1885,1515,830,939,1027,84,774,429,87,0,0,0,0,0,3.6
3,5924,6057,9560,15889,7268,9498,54196,0,0,0,0,0,0,0,2258,3373,750,1934,1615,832,937,1010,73,738,454,78,0,0,0,0,0,3.6
4,5702,6086,9429,15965,7111,9620,53913,0,0,0,0,0,0,0,2099,3290,719,1940,1498,892,849,1036,70,769,466,79,0,0,0,0,0,3.6
5,5698,6082,9497,15876,7177,9564,53894,0,0,0,0,0,0,0,2101,3306,758,1867,1533,889,864,997,81,749,483,99,0,0,0,0,0,3.6
6,5674,6085,9519,15998,7013,9517,53806,0,0,0,0,0,0,0,2083,3366,740,1857,1577,867,855,1012,94,714,473,88,0,0,0,0,0,3.6
7,5646,6105,9684,15972,7053,9650,54110,0,0,0,0,0,0,0,2079,3369,777,1914,1559,887,848,1027,78,769,458,105,0,0,0,0,0,3.6
8,5652,6138,9456,15902,7207,9555,53910,0,0,0,0,0,0,0,2106,3384,724,1820,1559,830,840,1026,58,709,470,81,0,0,0,0,0,3.6
9,5591,6044,9677,15828,7109,9580,53829,0,0,0,0,0,0,0,2075,3319,783,1886,1583,871,821,1015,84,752,497,105,0,0,0,0,0,3.6
10,5581,6169,9430,15899,7035,9487,53601,0,0,0,0,0,0,0,2104,3428,764,1850,1589,880,866,1061,81,714,472,86,0,0,0,0,0,3.6
1,6632,6335,9700,16384,7138,9679,55868,0,1,0,0,0,0,1,2480,3541,784,1927,1573,866,986,1037,68,785,452,73,0,0,0,0,0,0
2,6173,6175,9652,16227,7207,9718,55152,4,0,0,0,0,0,4,2335,3407,799,1875,1581,838,900,1038,75,762,483,89,1,0,0,0,0,0
3,5889,6177,9824,15991,7188,9659,54728,7,0,0,2,0,0,9,2128,3378,797,1856,1566,878,829,970,79,772,460,87,1,0,0,0,2,1.4
4,5886,6342,9513,16185,7193,9620,54739,9,1,2,3,3,2,20,2109,3468,749,1904,1583,819,820,1023,81,759,477,91,6,1,1,0,6,1.4
5,5922,6110,9649,16223,7193,9803,54900,7,1,2,6,0,5,21,2211,3401,733,1922,1590,879,925,1027,81,763,464,90,3,1,1,0,9,12.5
6,5720,6291,9739,16237,7249,9791,55027,10,3,4,12,5,2,36,2130,3481,779,1881,1611,898,861,1014,82,752,465,94,7,1,1,0,18,12.5
7,5699,6285,9743,16377,7244,9993,55341,15,7,4,23,8,8,65,2094,3465,819,1860,1612,870,839,1058,90,761,490,102,11,2,1,0.001,31,15.1
8,5684,6247,9826,16330,7468,9713,55268,26,10,30,63,18,27,174,2141,3396,798,1890,1686,847,855,1012,77,772,492,107,31,12,1,0.004,55,23.3
9,5703,6283,9944,16531,7210,9786,55457,63,33,30,114,39,49,328,2166,3463,835,1921,1616,855,859,1071,78,750,479,83,69,28,1,0.008,105,55.6
10,5643,6346,9696,16412,7296,9820,55213,81,55,78,193,60,86,553,2115,3439,780,1903,1594,844,831,1020,79,736,507,84,114,32,1,0.01,164,55.6
